용수구역명,연도,연평균 일평균기온(℃), 계절별 평균기온(℃ 3-5), 계절별 평균기온(℃ 6-8), 계절별 평균기온(℃ 9-11), 계절별 평균기온(℃ 12-2),폭염일수,한파일수,연평균 강수량(mm),계절별 강수량(mm 3-5),계절별 강수량(mm 6-8),계절별 강수량(mm 9-11),계절별 강수량(mm 12-2),강수일수(일), 유효강수일수(일), 일강수량 80mm 이상일수(일), 최대 연속무강우일수(일), 10일 연속무강우일수(회),기준증발산량(FAO Penman-Monteith), 기준증발산량(수정 Penman), 논면적(ha),밭면적(ha),생육기(5-9월) 강수량(mm),생육기(5-9월) 최대 연속무강우일수,연평균 유효우량(mm)(논),논-순용수량(mm),밭-순용수량(mm),논-조용수량(천㎥),밭-조용수량(천㎥),일최대강우량,5일누적 최대강우량
인북,1988,9.8,9.3,22.2,10.7,-3.3,12,27,666.9,97,456.3,89.5,24.1,108,36,1,69,12,808.1,1023.5,640.7,1048.2,557.4,24,432.8,974,233.2,7164.9,3055.5,100.5,118
인북,1989,10.7,10.8,21.5,11,-1,0,12,1048.2,165.4,569.5,252.3,61,115,44,1,42,11,794.1,985.9,612.2,1066.8,737.8,19,534.9,857.1,172.4,6024.4,2298.4,80.2,151.5
인북,1990,10.6,9.8,22.5,12.4,-2.4,13,21,1689.9,237.5,768.8,568.2,115.4,145,62,3,62,11,734.3,917.5,597.4,1073.6,1415.6,13,775.8,607.9,110.1,4169.2,1478,232,353
인북,1991,10.1,9.8,22.4,10.7,-3,8,29,751.7,134,426,122.1,69.6,101,35,1,33,14,831.4,1062.9,569.3,1096.6,604,20,430.1,993.3,271.7,6492.4,3724.5,200,253.5
인북,1992,9.8,9.5,21.1,10.7,-2.2,0,13,1128.7,211.8,607.5,184,125.4,129,43,2,63,7,788.3,1004,536.8,1084.9,833.5,21,637.4,852.7,121,5255.7,1641,146.5,153
인북,1993,9.4,9.2,20.2,11,-3.3,0,22,1070.7,267.6,618,108.5,76.6,121,49,2,30,9,721.4,916.4,525.7,1047.5,854,15,741.1,666.5,63.8,4023.2,835.4,89,132
인북,1994,10.7,10,23.6,11.6,-2.7,23,20,759.9,140.1,402.5,195,22.3,105,34,0,63,12,764.8,962.2,506.3,1044.7,547,28,460.7,924.2,178,5371.8,2324.9,63,104.5
인북,1995,9.3,9,21.6,10.4,-4.2,1,34,1402.3,102.2,1155,128,17.1,126,48,5,46,8,709.7,903.2,471.5,1076.4,1241,22,675.3,644.1,169.2,3486.8,2276.5,157,443
인북,1996,9.2,8.8,21.7,10.4,-4.3,11,40,927,131.8,669.5,87.8,37.9,115,40,1,60,11,719.1,899.9,448.5,946.8,700,33,467.1,876.6,204.8,4513.7,2423.4,172.5,274
인북,1997,9.3,9.3,21.7,10.3,-4.4,4,42,1420.5,373.9,579,386.5,81.1,114,48,4,48,12,776.6,1001.1,452.6,929.9,1180.5,19,762.1,689.9,109.1,3585.3,1267.8,108.5,182.5
인북,1998,11,10.6,21.5,13.3,-1.6,2,14,1451.1,219,997.5,195.6,39,137,58,1,66,9,763.5,986.2,442.1,915.8,1181.5,17,752,695,76.2,3528,872.6,147.5,304
인북,1999,11,10.4,22.4,12.5,-1.7,7,21,1537.1,208.4,921.1,392.5,15.1,116,50,4,97,11,802.8,1042.4,442.8,896.1,1294.2,14,571,832.2,115.3,4230.6,1291.8,216.5,496.5
인북,2000,10.7,10.2,23.3,11.5,-2.3,12,23,1101.6,156,685,191,69.6,127,47,2,81,9,806.5,1043.8,453.7,886.3,947.5,17,661.4,772.2,154.8,4022,1715.3,95,188
인북,2001,10.6,11,23.2,11.7,-3.9,12,36,860.5,46.2,646,117.5,50.8,101,24,3,81,7,906.4,1157.2,454.1,876,707.5,39,444,1003.5,327.6,5231.6,3587.7,115.5,213
인북,2002,10.5,11.7,21.8,9.9,-1.6,3,21,1243.2,214,797,118,114.2,123,49,2,59,10,846.9,1099.4,453.9,871.6,899,18,640.4,862.2,157,4492.8,1710.2,166.5,405.5
인북,2003,10.2,10.1,21.1,11.8,-2.7,1,22,1706.9,281.5,981,380.5,63.9,134,62,6,19,11,806.9,1044.6,442.3,854.3,1378.5,16,832.7,681.8,102.7,3462.4,1096.4,134.5,339.5
인북,2004,10.8,10.5,22.5,12.1,-2.1,8,18,1350.2,210,761.5,266.5,112.2,128,56,1,85,8,824.9,1063,436.7,854.3,1097,19,722.8,758.4,139.1,3802.3,1485.9,120.5,201.5
인북,2005,10.1,10,23.1,12.3,-5.4,9,45,1168.3,176.5,644.5,308,39.3,128,48,2,62,10,827.4,1065.4,432,854.5,944.5,22,663.3,797.3,116.7,3954.3,1246.7,126,171.5
인북,2006,10.7,9.9,22.4,12.5,-2.3,7,18,1739.5,234.5,1255.5,187,62.5,137,52,5,44,13,817.3,1059.5,414.2,852.4,1399.5,21,743.7,737.4,172.6,3507,1838.7,202,580
인북,2007,10.9,9.8,22.4,12.2,-1.2,2,3,1215.6,272,591,320.8,31.8,169,59,2,58,9,762.3,997.7,413.6,847,1009,14,620.7,805.9,93.8,3826.9,992.7,103,196
인북,2008,10.3,10.5,22,12.1,-3.5,7,34,1135.7,191,791.4,109.5,43.8,117,43,2,61,9,767.9,995.1,412.2,841.5,955.8,22,684.3,681.8,121.8,3226.4,1281.1,186.5,298.3
인북,2009,10.6,10.6,21.8,11.9,-2,2,20,1403.7,227.5,1017.4,115.7,43.1,124,43,4,54,12,787.3,1020.6,378.2,862.3,1123.7,31,632.7,823.6,163.4,3575.7,1761.4,200.5,282.5
인북,2010,10.2,9.2,23,11.3,-2.9,1,23,1354.1,226.1,604.1,445.1,78.8,135,58,2,46,13,749.2,978.3,367.2,872.4,1080.6,17,666.4,728.1,118.2,3069.4,1289.3,127,268.2
인북,2011,9.4,8.6,22,12,-5.3,1,43,1778.5,284.3,1299.2,145.4,49.6,120,59,4,58,8,732.1,951.7,341.1,846.6,1489,24,827.1,690.6,105.7,2704.5,1118.3,211,397
인북,2012,10,10.4,23.3,11.4,-5.2,7,46,1023.6,171.2,563.8,239.8,48.8,121,39,0,110,9,820.2,1060.3,343,878.6,711.1,26,636.8,818.6,254.1,3224,2791.1,67,104.4
인북,2013,10.7,10,24.2,12,-3.7,2,26,1332.1,175,872.4,204.8,79.9,146,59,1,37,12,813.4,1035.5,370.8,842,1085.9,14,652.7,784.8,83.2,3341.4,875.5,142,311.5
인북,2014,11.1,12,22.5,12.1,-2.5,8,17,705.2,99.8,347.3,220.5,37.6,113,34,1,43,9,845,1087.6,342.8,802.1,528.8,41,424.7,1006.6,237.9,3961.8,2385.2,111.5,117.5
인북,2015,11.2,11.2,22.3,12.3,-1.4,6,13,755.7,116.3,398.9,193.1,47.4,127,45,0,77,8,857.3,1100.7,339.4,802.8,450.1,32,376.6,1052.7,240.6,4102.7,2413.9,49.5,158
인북,2016,11.2,11.4,23,12.5,-2.2,17,16,1185.7,222.8,694.3,169.4,99.2,116,46,2,71,12,866.1,1114.3,343.5,752.6,828.9,17,487.6,1014.6,172.9,4000.8,1626.2,252,430
인북,2017,10.6,11.2,22.5,11.5,-3.1,7,26,1209.3,118,929.1,119.8,42.4,120,46,3,37,13,848.2,1099.3,322.5,765.8,1013.2,13,642.2,756.1,174.5,2799.8,1670.1,89.5,179.5
인북,2018,10.2,10.9,23.3,10.7,-4.5,23,33,1214.3,338.2,616.3,219.9,39.9,105,44,1,65,9,847.9,1086,309.2,743.2,862.9,33,589.3,997,286.5,3539.3,2661.4,171.5,218.5
인북,2019,11.3,10.7,22.7,12.8,-1.4,8,12,779.3,91.6,382.5,269,36.2,127,41,0,60,11,815.1,1044.6,307.5,730.4,570.7,18,451.1,944,173.6,3332.8,1585.2,77.5,85
청강,1981,10.9,11.5,24.2,11.4,-3.8,14,31,1134.7,92,756,234.8,51.9,121,47,3,46,11,828.3,1060.9,2287.8,1467.2,941.3,24,635.1,666.5,226.9,18306.3,4162.2,83.5,177.9
청강,1982,12.1,11.9,24.1,13.6,-1.4,14,8,850.2,191,424.4,164.9,69.9,117,40,0,52,12,890.8,1130.2,2299.4,1441.4,542.1,39,497.3,904.4,379.6,24965.5,6839.2,61.5,110.7
청강,1983,12.1,12.5,24.2,13.6,-2.1,12,15,1238.1,278.1,636,277,47,135,52,2,38,11,855.9,1072.1,2298.4,1406.8,927.4,16,771.3,652.8,205.6,18013,3615.9,113,125.1
청강,1984,11.4,11,25.3,13,-3.6,26,26,1103.5,197.9,567.2,292.7,45.7,131,44,1,50,13,856.1,1073.2,2290.6,1376.3,827.5,21,664.5,758.4,264.1,20854.4,4543.3,101.8,179.4
청강,1985,11.9,11.6,25.1,13.6,-3,29,25,1372.1,250.6,556.6,475.2,89.7,163,55,0,60,12,835.2,1044.4,2290.1,1351,918.1,43,637.6,794.9,218.2,21854.1,3684.9,78,124.5
청강,1986,11.3,11.4,23.7,12,-2.3,6,16,1157.5,160.9,676.7,243.3,76.6,142,48,1,41,12,834.2,1056.2,2279.1,1332.1,909.9,17,693.9,673.3,159.4,18422.6,2653.6,100.5,172.7
청강,1987,12.1,11.1,24,13.7,-0.6,6,2,1656.2,176.5,1229.9,129.5,120.3,135,56,2,41,9,823.6,1041,2232.1,1260.8,1333.4,24,869.1,421.6,198.5,11298.6,3127.6,224.7,325.7
청강,1988,11.8,11,24.5,12.7,-1.3,14,9,878.9,135.5,623.9,76.3,43.2,133,35,0,103,12,877.4,1117.4,2239,1221.5,714.4,20,484.9,861.1,328.7,23144.2,5019.1,67.7,222.3
청강,1989,12.6,12.5,23.8,13,1,11,2,1280.3,156.2,611.1,362.1,150.9,133,53,1,32,13,887.8,1120.7,2241.8,1210.5,940.6,21,613.1,755.6,258,20334.1,3903.3,110.3,196.9
청강,1990,12.9,11.8,24.9,14.8,-0.2,23,8,1473.7,211.7,794.7,260.3,207,152,60,4,43,10,814.7,1021.8,2224.2,1187,1060.3,14,599,746.6,234.1,19936,3473.4,91.5,207.4
청강,1991,12.1,11.7,24.3,12.8,-0.7,9,8,1143.6,217.6,536.7,251.4,137.9,130,52,1,29,15,891.5,1144.4,2195.7,1178,838.2,19,649.6,732.4,309.3,19305.3,4553.7,88.4,159.3
청강,1992,12.4,11.9,24.1,13,0.4,12,0,990.1,240,434.3,246.5,69.3,144,42,2,36,13,882.3,1133.7,2176,1169.2,711.5,14,536.7,904.7,254.2,23632.6,3715.2,97.1,153.2
청강,1993,11.9,11.5,22.8,13.6,-0.5,0,2,1301.8,214.9,750.9,233.1,102.9,161,51,4,70,9,826.5,1059.1,2148.5,1166,1004.7,14,748.6,604.8,191,15599.3,2783.2,112.2,168.5
청강,1994,13.3,12.2,26.5,14.3,0,38,4,1012,184.3,544.5,237.8,45.4,121,41,2,60,10,972.1,1246.6,2095.8,1152.6,701.4,24,569.6,939.3,347.6,23630.8,5007.6,107.1,143.8
청강,1995,12.1,11.4,24.8,13.1,-1.3,20,3,1339.8,169.1,1071.2,60.4,39.1,122,37,3,44,9,906.8,1175.8,1994.7,1180.1,1159.4,34,627.9,826.3,317.6,19785.5,4684.7,293,423.3
청강,1996,12.1,11,25,13.6,-1.1,25,5,928.8,163.8,554.9,155.5,54.6,125,42,1,67,12,906.2,1176.6,1947.4,1136.1,602.9,28,513.2,875.5,317.4,20467.9,4506.8,85.8,137.2
청강,1997,12.7,12.4,25,13.7,-0.4,19,2,1456.6,269.2,846.9,244.2,96.3,133,44,4,54,9,923.4,1188,1917.1,1119.8,1081.5,14,625.4,827.9,322.4,19054,4513.3,172.6,237.9
청강,1998,13.7,14,24.1,15.3,1,4,4,1640.2,276.8,960.6,344.8,58,151,52,3,41,10,886.8,1141.9,1878,1095.3,1279.3,28,696.7,698.9,211.8,15757.8,2899.9,142.7,203.1
청강,1999,13.1,12.8,24.8,14.6,0.1,10,1,1326.5,247.9,510.9,549.1,18.6,148,49,3,107,9,932.3,1207.5,1855.2,1085,894.6,15,529,921.2,278.5,20515.9,3777.3,113,161.6
청강,2000,12.4,11.5,25,13.5,-0.6,7,3,1357.6,108.6,876.1,314,58.9,155,44,3,93,10,833.3,1074.5,1836.3,1078,1162.8,15,674.4,654,231.5,14416.2,3119.9,128.1,217.9
청강,2001,13,13.1,25,14.5,-1.1,7,6,784.1,38.3,524.5,94.6,126.7,132,30,0,46,9,861.4,1107.7,1815.3,1073.7,550.6,46,452,826.7,347.7,18016,4666,71,119.5
청강,2002,12.8,13.5,24,12.3,1.3,4,1,1281.8,264.8,726.5,174.8,115.7,153,48,3,46,12,935.6,1245.7,1787.5,1077.3,923.9,25,619.8,840,252.3,18025.5,3397.7,135.5,302.5
청강,2003,12.7,12.9,23.2,14.5,0,0,6,1581.8,345.1,947.1,216.2,73.4,154,59,2,41,11,813.6,1059.5,1764.9,1062.8,1211.2,17,970.1,430.8,110.3,9126.6,1465.7,149,193.5
청강,2004,13.4,12.6,25,15,1.1,16,5,1505.9,250.1,988,175,92.8,142,50,3,76,12,910.1,1187.4,1740.9,1050.9,1248.8,17,701.5,736,236.2,15381.6,3103.2,131.5,376
청강,2005,12.5,12.3,24.6,15,-2,6,6,1427.2,153.6,877.8,366.1,29.7,145,51,2,62,9,885.8,1157.7,1715,1056.3,1224,14,697.2,634.8,156.4,13069.1,2065.6,102,184.5
청강,2006,13.3,12.4,24.5,15.4,0.8,11,4,1081.1,216.9,675.5,123.1,65.6,133,41,1,45,12,868.3,1130.9,1689.4,1017,813.3,21,591.1,774.9,261.7,15715.1,3326.6,154.5,267
청강,2007,13.7,12.8,24.8,14.7,2.3,5,0,1534.5,284.5,739.9,443.7,66.4,152,59,1,66,9,855.5,1109.5,1651.6,989,1276.8,27,778,590,153.3,11697.5,1895.7,90.5,190
청강,2008,13.4,13.7,25,15.1,-0.4,17,0,892.3,120.9,604.1,116.2,51.1,127,36,1,85,8,877.9,1136.1,1588,971,761.2,17,529.5,780.6,289.8,14881.3,3517.4,198,231
청강,2009,13,12.5,24.3,15,-0.1,3,1,1019.8,194.9,610.4,142.9,71.6,124,43,1,28,11,888.1,1154.7,1471.2,910.2,769.5,15,587.4,803.1,229.2,14183.5,2608.3,80.5,160
청강,2010,13.1,11.4,26.2,14.9,-0.5,21,6,1422.4,280.3,699.9,311.4,130.8,159,58,2,39,12,834.5,1073.4,1440.5,904.1,1088.5,18,714.8,638.1,191.5,11034.8,2164.1,119.5,229.5
청강,2011,12.8,11.9,25.3,15.4,-1.5,6,8,1805.6,250.9,1182.8,309.6,62.3,153,64,2,60,11,828.5,1068.2,1387.2,924.9,1481.5,20,850.1,560.2,197.1,9328.6,2279,141,250.5
청강,2012,12.7,13,25.8,14.1,-2.1,20,9,1387.6,203.1,830.6,275.8,78.1,153,47,3,58,11,863.1,1112.5,1415.8,913.2,1024.3,24,672,698,255.2,11863.9,2912.7,165.5,295.5
청강,2013,13.3,12.2,26.6,14.8,-0.6,24,8,1240.7,209.7,667.4,262.6,101,146,55,1,37,11,900.4,1142.2,1506.6,1125.5,927.9,19,666.4,737,156.8,13328.8,2205.9,156.5,178.5
청강,2014,13.9,14.3,25,15.6,0.5,12,0,913.7,129.8,415.2,323.4,45.3,131,46,1,89,10,910.7,1169,1374.4,929.4,597.7,20,495.7,858.1,233.4,14157.8,2711.4,100.5,104
청강,2015,14.1,13.8,25.2,15.5,1.7,12,0,756.9,177.6,279,218.1,82.2,132,42,0,40,12,970.6,1257.1,1341.5,932.7,323.5,38,324,1134.5,411.5,18271.6,4797.5,45.5,83.6
청강,2016,13.9,13.9,25.9,15.2,0.5,31,5,938,229.7,428.9,188.1,91.3,142,42,1,59,10,982.7,1267.1,1308.9,906,591.4,30,397.8,1122.4,331.2,17636.5,3751.3,153.6,249.1
청강,2017,13.5,13.8,25.6,14.5,-0.2,19,0,1301.2,82.5,1031.8,115.1,71.8,150,41,2,45,9,992.2,1287.2,1255.8,918.6,1122,24,613.6,770.1,342.2,11609.4,3929.7,290.2,308.5
청강,2018,13.6,13.9,27,14.3,-1.1,40,6,1381.6,306.7,636.1,362.1,76.7,139,46,2,41,12,1005.5,1290.8,1223.1,885.1,932.1,33,562.3,1023.3,394.5,15024.1,4364.5,151.6,258.9
청강,2019,14.3,13.7,25.7,16,1.4,22,0,856.7,101.4,367.8,344.3,43.2,125,38,1,60,12,928,1194.4,1197.9,884.3,543.2,26,416.6,937.2,316.4,13478.4,3497.5,97.7,137.5
화태,1981,10.2,10.3,23.5,11.2,-4.6,4,34,1331.3,164.4,917.5,196,53.4,137,49,5,33,13,753,932.3,2571.9,1216.9,1109.8,14,624.1,631.4,117.2,18204.4,1782.6,123.2,197.1
화태,1982,11.5,10.9,23.5,13.5,-2.1,4,14,1067.4,230.7,532.7,210.6,93.4,122,39,2,58,10,813.3,1005.7,2449.1,1424.4,701.3,40,447.3,845.8,317.8,23223,5657.6,168.8,231
화태,1983,11.5,11.6,23.5,13.3,-2.7,3,19,942.4,225.6,452.4,237.6,26.8,145,46,0,38,15,791.4,980.1,2502.1,1369,669.5,15,602.5,679.8,155,19069.3,2652.6,58.5,96.8
화태,1984,10.9,10,24.3,13.1,-4.1,8,29,1172.8,116,634.2,375.2,47.4,140,45,3,50,10,797.9,991,2516.4,1394.8,993.5,23,575.2,698.8,175.3,19713.8,3057.1,190.5,311.9
화태,1985,11.3,10.7,24.4,13.4,-3.6,8,24,1491,341.5,576.3,493.7,79.5,158,52,4,39,9,781.7,976.3,2515.1,1389.8,943.3,38,706.9,639.8,154.8,18041.6,2689.8,118.7,219.5
화태,1986,10.7,10.4,22.9,11.9,-2.8,0,19,1144.1,158.1,676.9,262.4,46.7,143,47,1,64,9,757.1,945.4,2506.7,1386.7,871.5,19,627.8,607.3,105.1,17066.2,1822.3,172.5,258.7
화태,1987,11.5,9.9,23.2,13.5,-1,0,3,1439.1,201.5,1003,163.8,70.8,129,48,3,35,14,782.8,976.2,2595,1230.5,1140.1,24,814.1,390.5,172.9,11360.1,2658.9,94.5,198.3
화태,1988,11.4,10.3,23.9,12.6,-1.4,8,4,849.8,119.2,634.2,70.5,25.9,113,32,1,103,12,827.4,1040.2,2826,1335.5,713.8,24,407.2,834.2,292.3,26428.1,4879.5,95.8,209.1
화태,1989,12.4,11.7,23.5,13,1.1,5,0,1217.7,174.5,631.3,299.1,112.8,137,51,2,38,12,834.4,1054.8,2788.4,1288.2,808.6,21,555.7,709,179.8,22162.7,2895.4,107.8,182.7
화태,1990,12.5,11.1,24.1,14.8,-0.3,8,8,2043.6,277.9,963.5,642.1,160.1,150,69,3,43,10,740.6,917.6,2797,1254.4,1660,12,798,429.1,94.5,13456.6,1482.4,276.3,529.6
화태,1991,11.7,11,23.7,12.8,-0.8,2,9,1320.4,227.3,739.8,241.2,112.1,131,48,2,29,15,797,1000.6,2767.8,1210.3,1048,17,565.7,644.7,187.9,20004,2842,218.2,366.3
화태,1992,11.9,11.2,23.1,13.1,0.1,2,0,1129.4,212.2,554.9,269.1,93.2,140,49,1,39,9,787.1,982.9,2747.5,1210.3,845.5,29,606.8,692.8,133,21337.5,2011.6,169,198.4
화태,1993,11.6,10.7,22.2,13.9,-0.8,0,2,1162.9,174.6,742.9,168.1,77.3,136,49,2,49,9,778.5,980.7,2682.5,1200.8,910.9,22,637.2,631.6,91.9,18993.1,1379.8,152.6,171.1
화태,1994,13.3,11.9,26.2,14.7,0.1,26,4,1045.6,217.6,502.5,290.3,35.2,115,38,1,39,12,877.6,1115,2616.3,1217.2,712,28,543.1,811.8,235.2,23811.6,3577.9,101.3,171.7
화태,1995,12,11.1,24.3,13.6,-1.4,2,3,1653.3,138.9,1408.5,78.2,27.7,121,45,6,77,7,809.1,1028.4,2532.1,1045.6,1491.7,28,668,603.4,158.9,17128.6,2077.1,227.3,441.8
화태,1996,12.1,10.6,24.6,14,-1,19,4,952.1,178.4,605,128.2,40.5,119,39,1,55,11,804.1,1003.1,2394,1076.3,640.7,34,542.7,703.5,254.4,18882.2,3422.3,153.6,169.9
화태,1997,12.6,11.6,25.1,13.8,-0.5,11,1,1394.3,351.4,781.3,159.3,102.3,126,49,4,54,11,875.9,1112.5,2340.1,1093.5,1066.6,22,617.1,754.7,233.9,19799.9,3196.7,150.4,262
화태,1998,13.5,13.4,24.2,15.6,0.8,0,4,1626.9,236.3,1111.3,217.8,61.5,135,61,2,31,9,849.2,1076,2319.9,1098.2,1338.9,16,736.2,562.8,82.2,14636,1127.8,208.1,304.2
화태,1999,12.8,11.9,24.6,14.7,-0.3,11,0,1556.1,248.9,760.1,519.8,27.3,119,45,5,110,11,844.4,1058.1,2328.1,1097.5,1283.6,26,567.1,755.3,172.8,19714.4,2370.6,153,298.3
화태,2000,12.3,11.5,25.4,13.4,-1.2,11,2,1328.8,67.2,942.8,231.3,87.5,150,39,4,92,12,830.5,1063.2,2305.7,1085.4,1168.7,16,506,750.9,221.6,19408.3,3006.2,333.2,345.5
화태,2001,12.1,11.5,24.4,14.3,-1.9,5,9,1067.2,41.8,836.7,84.4,104.3,125,35,2,64,7,881.1,1138.1,2282.4,1078.1,862.6,48,494.2,762.4,328,19507.1,4420.4,120.3,287.7
화태,2002,11.7,11.7,23.2,11.6,0.1,3,1,1231.7,265.1,797.1,117.3,52.2,135,43,2,59,12,845.1,1102.5,2231.6,1070.8,905.4,25,596.5,736.8,199,18433.7,2663.2,203,356.5
화태,2003,12.3,12.2,23.1,14.6,-0.9,0,7,1514.8,295.8,794.6,353.7,70.7,141,61,3,49,13,806.8,1047.1,2135.2,1052.8,1151.6,17,825.9,541.9,145.5,12972.1,1915,121.5,190.1
화태,2004,12.9,11.6,24.5,14.7,0.5,12,5,1217,203.4,675.1,252.9,85.6,123,52,1,41,12,883.1,1155.6,2079.1,1065.1,983.7,19,643.9,718.5,228.7,16746.6,3044.4,89.5,215
화태,2005,12,11.2,24.4,14.9,-2.7,7,5,1427.7,200.8,770,424.2,32.7,127,46,2,73,13,858.5,1123.9,2029.6,1046.6,1174.8,16,672.5,628.2,141.9,14294.5,1855.9,84.5,156.5
화태,2006,13,11.5,24.3,15.8,0.2,13,3,1362.7,200,977.8,101.5,83.4,133,39,4,45,12,876.7,1149.1,1941.9,1047.2,1132.9,27,635.3,666.1,241.5,14501.5,3161.3,169.5,337.5
화태,2007,12.9,11.6,24.2,14.1,1.5,1,0,1325,306.2,638.9,344.2,35.7,165,52,2,57,10,789.6,1001.9,1890.5,1043.3,1054.4,27,683.7,559.5,125.4,11857.1,1634.9,82,161
화태,2008,12.9,12.6,24.3,15.3,-0.7,9,2,1342.9,190.8,956.4,156,39.7,134,47,4,70,9,834.5,1053,1895.7,1017.1,1151,18,764.2,480.9,127.7,10219.8,1624,121,275.5
화태,2009,12.7,12.1,24,14.8,-0.4,4,4,1541.2,206.9,1091.9,189,53.4,126,42,6,54,10,848.1,1065.1,1910,990.3,1250.6,12,597.7,711.7,164.8,15240.2,2039.9,272.5,419.5
화태,2010,12.3,10.5,25.4,14.4,-1.4,10,15,1470.6,238,695.7,424,112.9,170,63,3,34,14,785.7,983.7,1896.3,985.7,1172.3,18,744.2,503.2,91.1,10697.9,1122.8,97.5,196.4
화태,2011,11.9,10,24.2,15.6,-2.5,8,19,1975.9,284,1500.9,117.5,73.5,143,50,6,34,13,789.2,1004,1841.6,974.3,1607.9,24,724.5,584.2,199.3,12060.6,2427.1,190,429
화태,2012,12.2,12.1,25.5,13.8,-2.8,16,13,1748.3,185.1,1099.3,406.1,57.8,147,47,6,95,10,850.4,1074.8,1856.7,1007.5,1356.8,45,610.8,698.8,282.7,14544.8,3559.5,276.5,327
화태,2013,12.4,10.7,25.5,14.5,-1.5,14,9,1240.1,246.7,632.5,250.9,110,148,56,0,32,16,831.9,1044.5,1860.3,947.7,945.1,20,674.9,624.5,159.7,13023.2,1891.4,79,149.6
화태,2014,13.1,13,24.4,15.2,-0.3,8,0,1029.1,131,623,221.6,53.5,122,40,2,50,10,880.7,1116.9,1838.6,966.1,779.4,20,634.9,675.7,213.6,13927.2,2579.5,117.7,132
화태,2015,13.6,12.4,24.9,15.6,1.1,12,0,751.1,144.3,327,190.3,89.5,132,38,0,35,14,913.6,1156.7,1830.8,964.3,366.5,34,327.5,1003.1,362.9,20587.6,4373.9,64.7,138.3
화태,2016,13.6,13.3,25.7,15.2,0.1,30,5,1023.4,290.4,428.1,184.3,120.6,138,33,1,56,9,905.3,1140,1752.5,965.4,652.3,26,528.8,878,210,17250.2,2533.9,104.2,187.6
화태,2017,12.7,12.4,24.8,14.1,-1,13,2,1328.6,84,1071.8,92.4,80.4,147,45,4,37,13,897.9,1135.9,1664.4,981.1,1120.4,22,626.5,608.1,285.7,11346.1,3503.3,130.8,226.3
화태,2018,12.8,12.8,26.2,13.8,-1.9,38,13,1293.1,411.2,548.3,272.5,61.1,127,43,3,65,9,920.3,1156.4,1640.2,967.7,806.4,42,487.6,1001.6,348.4,18416.8,4214.2,124.8,202.4
화태,2019,13.3,12.2,24.9,15.3,0.4,16,0,915.8,109.9,377.6,368.2,60.1,138,39,2,60,13,886,1117.3,1573.2,962.1,606.2,29,396.3,893.2,271,15752.5,3259.5,108,149.7
상리,1981,11.7,12.6,24.2,11.7,-2,18,10,953.1,95,608,194.8,55.3,116,44,1,32,13,936,1200.5,5428.5,2900.5,780.1,24,500.8,798.9,280.6,48131.7,10174,84.1,166.6
상리,1982,12.6,12.7,24.1,13.8,-0.6,19,2,743.9,160.3,414.6,112.1,56.9,110,36,0,52,13,950.6,1207.3,5430.9,2864.8,506.9,34,460.1,897.1,352.4,54071.4,12620.6,50.8,101.4
상리,1983,12.4,12.5,24,13.6,-0.8,21,6,1147.8,273.2,669.2,164.2,41.2,124,44,1,38,9,924,1167,5452.4,2792,854,19,695.8,711.7,214.8,43069.2,7497,111.2,163.4
상리,1984,11.8,11.2,24.7,13.2,-2.1,17,15,1009.6,177.2,521.7,284.3,26.4,114,44,1,137,9,929.6,1183.3,5467.6,2739.3,775.7,19,717.5,711.6,201.2,43180.5,6888.4,83.1,175.1
상리,1985,12,11.9,24.4,13.7,-2.1,20,10,1297.3,255.4,576.9,417.6,47.4,127,50,1,39,13,904.4,1142.6,5479.9,2693.8,1020.2,18,666.5,742.4,188.1,45154.3,6335,94.3,140.6
상리,1986,11.6,12.1,23,12.1,-0.9,8,4,1136.8,144.1,716.5,203.2,73,104,46,1,78,13,901.3,1166.3,5508.5,2630,914.3,17,705.2,631.5,121.5,38609.5,3994.7,111.8,148.6
상리,1987,12.4,12,23.8,13.4,0,7,1,1642.1,205.7,1189.2,145,102.2,119,55,2,53,11,924.7,1201.4,5820.3,2296.2,1309.8,25,932.3,396.6,197.7,25621.7,5674.4,173.3,288.1
상리,1988,11.5,10.9,23,12.8,-0.8,10,3,916.7,159.4,658.2,77.3,21.8,106,37,2,87,11,922.5,1187.8,5815.5,2304.6,763.6,20,485.2,805,246.9,51960.4,7112.6,85.5,265.5
상리,1989,12.2,12.4,22,12.6,1.5,0,1,1520,214.3,771.9,357,176.8,124,57,2,44,10,880.6,1098.4,5837.2,2257.5,1118.4,21,647.2,653.9,174,42364.1,4911.4,91.5,303.5
상리,1990,12.3,11.4,23.9,14,-0.3,16,9,1310.7,237.2,634.4,237.8,201.3,137,67,0,42,9,842.8,1056.9,5861.3,2246.6,904,20,683.4,657.7,139.8,42783.7,3924.9,57,126.7
상리,1991,11.5,11.2,22.7,12.3,-0.5,0,4,1039.9,190.4,590.3,146.2,113,117,46,0,52,12,848.5,1069.3,5786.8,2276.1,811.4,19,671.7,587.1,180.5,37709.3,5136.5,55.9,124.3
상리,1992,11.6,11.2,22.4,12.1,0.4,3,1,1084.6,206.7,550,275,52.9,129,50,1,68,11,854.3,1075.3,5653.8,2359.4,819.4,15,562.2,733.7,163.5,46039.9,4821.5,112.5,128
